SYMBOL,DATE,itime,rtime,iprice
AA,20130114,16:15:00,16:11:46,8.9
AA,20130115,9:30:00,16:26:35,8.87
AA,20130115,9:45:00,9:44:54,8.89
AA,20130115,10:00:00,9:59:55,8.925
AA,20130115,10:15:00,10:14:56,8.92
AA,20130115,10:30:00,10:29:57,8.9
AA,20130115,10:45:00,10:44:51,8.894
AA,20130115,11:00:00,10:59:56,8.9045
AA,20130115,11:15:00,11:14:55,8.895
AA,20130115,11:30:00,11:29:56,8.885
AA,20130115,11:45:00,11:44:55,8.915
AA,20130115,12:00:00,11:59:56,8.905
AA,20130115,12:15:00,12:14:55,8.9
AA,20130115,12:30:00,12:29:55,8.9101
AA,20130115,12:45:00,12:44:58,8.9219
AA,20130115,13:00:00,12:59:56,8.9
AA,20130115,13:15:00,13:14:57,8.9
AA,20130115,13:30:00,13:29:55,8.89
AA,20130115,13:45:00,13:44:56,8.895
AA,20130115,14:00:00,13:59:59,8.885
AA,20130115,14:15:00,14:14:59,8.87
AA,20130115,14:30:00,14:29:59,8.87
AA,20130115,14:45:00,14:44:59,8.87
AA,20130115,15:00:00,14:59:56,8.9
AA,20130115,15:15:00,15:14:54,8.91
AA,20130115,15:30:00,15:29:58,8.9
AA,20130115,15:45:00,15:44:57,8.9
AA,20130115,16:00:00,15:59:59,8.9
AA,20130115,16:15:00,16:14:48,8.91
AA,20130116,9:30:00,16:28:13,8.88
AA,20130116,9:45:00,9:44:56,8.885
AA,20130116,10:00:00,9:59:59,8.89
AA,20130116,10:15:00,10:14:58,8.875
AA,20130116,10:30:00,10:29:58,8.8555
AA,20130116,10:45:00,10:44:53,8.86
AA,20130116,11:00:00,10:59:59,8.84
AA,20130116,11:15:00,11:14:59,8.865
AA,20130116,11:30:00,11:29:59,8.86
AA,20130116,11:45:00,11:44:58,8.867
AA,20130116,12:00:00,11:59:56,8.875
AA,20130116,12:15:00,12:14:59,8.86
AA,20130116,12:30:00,12:29:55,8.8585
AA,20130116,12:45:00,12:44:58,8.855
AA,20130116,13:00:00,12:59:56,8.8599
AA,20130116,13:15:00,13:14:55,8.8685
AA,20130116,13:30:00,13:29:57,8.86
AA,20130116,13:45:00,13:44:56,8.88
AA,20130116,14:00:00,13:59:54,8.875
AA,20130116,14:15:00,14:14:53,8.87
AA,20130116,14:30:00,14:29:59,8.8701
AA,20130116,14:45:00,14:44:56,8.88
AA,20130116,15:00:00,14:59:52,8.89
AA,20130116,15:15:00,15:14:57,8.8842
